bookId;genres
294459,20th-century
294459,literary-fiction
294459,novella
294459,the-united-states-of-america
292408,fiction
292408,historical-fiction
292408,classics
292408,westerns
292408,literature
292408,literary-fiction
292408,novels
292408,historical
292408,book-club
292408,audiobook
285092,fiction
285092,music
285092,contemporary
285092,humor
285092,romance
285092,novels
285092,british-literature
285092,literature
285092,comedy
285092,adult-fiction
284996,short-stories
284996,fiction
284996,classics
284996,literature
284996,southern-gothic
284996,southern
284996,american
284996,literary-fiction
284996,20th-century
284996,gothic
278097,science-fiction
278097,fiction
278097,classics
278097,fantasy
278097,science-fiction-fantasy
278097,novels
278097,space-opera
278097,philosophy
278097,americana
278097,the-united-states-of-america
256008,fiction
256008,historical-fiction
256008,westerns
256008,classics
256008,historical
256008,adventure
256008,novels
256008,literature
256008,audiobook
256008,american
252577,non-fiction
252577,memoir
252577,biography
252577,classics
252577,ireland
252577,autobiography
252577,biography-memoir
252577,history
252577,irish-literature
252577,historical
251688,classics
251688,fiction
251688,short-stories
251688,romance
251688,american
251688,literature
251688,audiobook
251688,novels
251688,new-york
251688,20th-century
248596,horror
248596,fantasy
248596,fiction
248596,classics
248596,science-fiction
248596,young-adult
248596,halloween
248596,audiobook
248596,mystery
248596,science-fiction-fantasy
243705,fiction
243705,classics
243705,horror
243705,thriller
243705,crime
243705,mystery
243705,novels
243705,literature
243705,british-literature
243705,mystery-thriller
240130,picture-books
240130,childrens
240130,fantasy
240130,fiction
240130,dragons
240130,fairy-tales
240130,classics
240130,humor
240130,feminism
240130,canada
233667,horror
233667,fiction
233667,thriller
233667,science-fiction
233667,fantasy
233667,paranormal
233667,suspense
233667,supernatural
233667,audiobook
233667,adult
233093,childrens
233093,picture-books
233093,classics
233093,fiction
233093,poetry
233093,fantasy
233093,humor
233093,animals
233093,kids
233093,cats
231804,classics
231804,young-adult
231804,fiction
231804,school
231804,read-for-school
231804,realistic-fiction
231804,coming-of-age
231804,historical-fiction
231804,contemporary
231804,childrens
228665,fiction
228665,fantasy
228665,epic-fantasy
228665,high-fantasy
228665,science-fiction-fantasy
228665,audiobook
228665,adventure
228665,adult
228665,magic
228665,epic
228630,classics
228630,non-fiction
228630,memoir
228630,biography
228630,african-american
228630,race
228630,autobiography
228630,history
228630,school
228630,literature
228560,fiction
228560,classics
228560,historical-fiction
228560,holocaust
228560,war
228560,historical
228560,world-war-ii
228560,banned-books
228560,literature
228560,novels
227711,fiction
227711,contemporary
227711,literary-fiction
227711,novels
227711,adult-fiction
227711,mental-illness
227711,mental-health
227711,adult
227711,psychology
227711,drama
227463,classics
227463,fiction
227463,science-fiction
227463,dystopia
227463,literature
227463,horror
227463,novels
227463,modern-classics
227463,crime
227463,british-literature
227443,fiction
227443,chick-lit
227443,romance
227443,humor
227443,contemporary
227443,comedy
227443,adult
227443,adult-fiction
227443,british-literature
227443,contemporary-romance
227265,fiction
227265,philosophy
227265,spirituality
227265,classics
227265,fantasy
227265,environment
227265,novels
227265,literature
227265,religion
227265,school
219205,fantasy
219205,fiction
219205,science-fiction-fantasy
219205,epic-fantasy
219205,science-fiction
219205,high-fantasy
219205,adventure
219205,young-adult
219205,epic
219205,unfinished
218659,short-stories
218659,fiction
218659,classics
218659,literature
218659,southern-gothic
218659,american
218659,southern
218659,literary-fiction
218659,audiobook
218659,20th-century
216363,science-fiction
216363,fiction
216363,classics
216363,dystopia
216363,alternate-history
216363,historical-fiction
216363,fantasy
216363,science-fiction-fantasy
216363,novels
216363,speculative-fiction
210834,classics
210834,fiction
210834,india
210834,historical-fiction
210834,adventure
210834,literature
210834,novels
210834,historical
210834,british-literature
210834,asia
210404,non-fiction
210404,nature
210404,science
210404,environment
210404,classics
210404,philosophy
210404,essays
210404,ecology
210404,natural-history
210404,history
205476,plays
205476,classics
205476,drama
205476,fiction
205476,theatre
205476,school
205476,read-for-school
205476,high-school
205476,historical-fiction
205476,literature
191940,fiction
191940,classics
191940,german-literature
191940,literature
191940,philosophy
191940,novels
191940,20th-century
191940,roman
191940,germany
191940,literary-fiction
191139,childrens
191139,picture-books
191139,fiction
191139,classics
191139,poetry
191139,fantasy
191139,young-adult
191139,inspirational
191139,kids
191139,humor
188572,classics
188572,mystery
188572,fiction
188572,crime
188572,short-stories
188572,detective
188572,literature
188572,audiobook
188572,mystery-thriller
188572,historical-fiction
187181,fiction
187181,classics
187181,historical-fiction
187181,young-adult
187181,jewish
187181,religion
187181,school
187181,literature
187181,judaism
187181,novels
179780,horror
179780,fiction
179780,classics
179780,paranormal
179780,thriller
179780,supernatural
179780,fantasy
179780,religion
179780,audiobook
179780,adult
179033,fantasy
179033,fiction
179033,epic-fantasy
179033,science-fiction-fantasy
179033,science-fiction
179033,high-fantasy
179033,adventure
179033,epic
179033,magic
179033,speculative-fiction
174834,christian
174834,theology
174834,christianity
174834,religion
174834,non-fiction
174834,faith
174834,christian-living
174834,discipleship
174834,spirituality
174834,classics
172732,non-fiction
172732,travel
172732,biography
172732,history
172732,memoir
172732,politics
172732,autobiography
172732,adventure
172732,biography-memoir
172732,classics
170448,classics
170448,fiction
170448,dystopia
170448,fantasy
170448,school
170448,politics
170448,literature
170448,science-fiction
170448,novels
170448,read-for-school
169718,fiction
169718,classics
169718,literature
169718,novels
169718,american
169718,20th-century
169718,literary-fiction
169718,historical-fiction
169718,classic-literature
169718,nobel-prize
168668,classics
168668,fiction
168668,historical-fiction
168668,war
168668,humor
168668,literature
168668,novels
168668,american
168668,historical
168668,unfinished
168642,non-fiction
168642,classics
168642,true-crime
168642,crime
168642,mystery
168642,history
168642,thriller
168642,literature
168642,audiobook
168642,american
166997,fiction
166997,classics
166997,literature
166997,historical-fiction
166997,novels
166997,american
166997,literary-fiction
166997,the-united-states-of-america
166997,20th-century
166997,modern-classics
164154,science-fiction
164154,fiction
164154,post-apocalyptic
164154,classics
164154,dystopia
164154,fantasy
164154,science-fiction-fantasy
164154,religion
164154,speculative-fiction
164154,apocalyptic
163977,fiction
163977,classics
163977,literature
163977,historical-fiction
163977,novels
163977,american
163977,20th-century
163977,literary-fiction
163977,the-united-states-of-america
163977,classic-literature
159835,classics
159835,non-fiction
159835,philosophy
159835,biography
159835,essays
159835,classic-literature
159835,nature
159835,inspirational
159835,spirituality
159835,poetry
159178,historical-fiction
159178,fiction
159178,civil-war
159178,historical
159178,war
159178,classics
159178,romance
159178,american-civil-war
159178,adult
159178,epic
158420,self-help
158420,non-fiction
158420,psychology
158420,reference
158420,spirituality
158420,health
158420,mental-health
158420,religion
158420,classics
158420,inspirational
157993,classics
157993,fiction
157993,fantasy
157993,childrens
157993,france
157993,philosophy
157993,young-adult
157993,literature
157993,middle-grade
157993,french-literature
152380,classics
152380,fantasy
152380,childrens
152380,fiction
152380,middle-grade
152380,audiobook
152380,young-adult
152380,magic
152380,juvenile
152380,adventure
149267,horror
149267,fiction
149267,fantasy
149267,science-fiction
149267,post-apocalyptic
149267,thriller
149267,dystopia
149267,audiobook
149267,apocalyptic
149267,classics
146746,historical-fiction
146746,fiction
146746,india
146746,classics
146746,historical
146746,20th-century
146746,literature
146746,asia
146746,british-literature
146746,novels
144974,classics
144974,childrens
144974,fiction
144974,picture-books
144974,fantasy
144974,animals
144974,young-adult
144974,short-stories
144974,juvenile
144974,middle-grade
140963,classics
140963,fiction
140963,historical-fiction
140963,literature
140963,american
140963,historical
140963,novels
140963,westerns
140963,20th-century
140963,classic-literature
140225,fantasy
140225,fiction
140225,classics
140225,young-adult
140225,childrens
140225,adventure
140225,christian
140225,middle-grade
140225,christian-fiction
140225,science-fiction-fantasy
138959,classics
138959,childrens
138959,fiction
138959,fantasy
138959,animals
138959,middle-grade
138959,young-adult
138959,chapter-books
138959,adventure
138959,juvenile
136116,classics
136116,historical-fiction
136116,fiction
136116,romance
136116,adventure
136116,historical
136116,mystery
136116,france
136116,literature
136116,french-revolution
135836,fiction
135836,contemporary
135836,classics
135836,scotland
135836,novels
135836,crime
135836,literature
135836,british-literature
135836,thriller
135836,20th-century
135479,fiction
135479,classics
135479,science-fiction
135479,humor
135479,literature
135479,novels
135479,dystopia
135479,american
135479,fantasy
135479,20th-century
133518,fiction
133518,historical-fiction
133518,classics
133518,war
133518,short-stories
133518,school
133518,historical
133518,military-fiction
133518,literature
133518,read-for-school
133430,historical-fiction
133430,fiction
133430,historical
133430,westerns
133430,classics
133430,adventure
133430,novels
133430,epic
133430,american-history
133430,literature
133380,poetry
133380,classics
133380,feminism
133380,womens
133380,fiction
133380,queer
133380,literature
133380,american
133380,20th-century
133380,lgbt
130580,classics
130580,fiction
130580,young-adult
130580,childrens
130580,animals
130580,historical-fiction
130580,dogs
130580,middle-grade
130580,school
130580,realistic-fiction
130440,classics
130440,fiction
130440,historical-fiction
130440,russia
130440,russian-literature
130440,literature
130440,romance
130440,historical
130440,novels
130440,war
124509,fiction
124509,mystery
124509,crime
124509,thriller
124509,denmark
124509,scandinavian-literature
124509,mystery-thriller
124509,danish
124509,contemporary
124509,suspense
121749,fantasy
121749,classics
121749,fiction
121749,young-adult
121749,childrens
121749,adventure
121749,christian
121749,middle-grade
121749,christian-fiction
121749,audiobook
119324,fantasy
119324,young-adult
119324,fiction
119324,childrens
119324,adventure
119324,science-fiction
119324,audiobook
119324,science-fiction-fantasy
119324,steampunk
119324,middle-grade
119322,fantasy
119322,young-adult
119322,fiction
119322,childrens
119322,adventure
119322,middle-grade
119322,science-fiction
119322,classics
119322,audiobook
119322,steampunk
119073,fiction
119073,historical-fiction
119073,mystery
119073,classics
119073,historical
119073,literature
119073,italian-literature
119073,italy
119073,crime
119073,novels
118389,poetry
118389,classics
118389,fiction
118389,literature
118389,school
118389,20th-century
118389,american
118389,college
118389,read-for-school
118389,classic-literature
117833,classics
117833,fiction
117833,russia
117833,fantasy
117833,russian-literature
117833,magical-realism
117833,literature
117833,novels
117833,historical-fiction
117833,20th-century
113946,childrens
113946,picture-books
113946,christmas
113946,classics
113946,fiction
113946,poetry
113946,fantasy
113946,holiday
113946,humor
113946,kids
112537,science-fiction
112537,fiction
112537,classics
112537,science-fiction-fantasy
112537,space
112537,novels
112537,hugo-awards
112537,audiobook
112537,aliens
112537,fantasy
110737,non-fiction
110737,history
110737,biography
110737,sports
110737,animals
110737,horses
110737,historical
110737,biography-memoir
110737,audiobook
110737,american-history
107301,fiction
107301,historical-fiction
107301,classics
107301,australia
107301,romance
107301,war
107301,historical
107301,world-war-ii
107301,literature
107301,novels
106264,historical-fiction
106264,childrens
106264,fiction
106264,classics
106264,middle-grade
106264,young-adult
106264,historical
106264,juvenile
106264,school
106264,chapter-books
105986,fiction
105986,humor
105986,classics
105986,comedy
105986,british-literature
105986,audiobook
105986,literature
105986,novels
105986,20th-century
105986,historical-fiction
103159,classics
103159,fiction
103159,historical-fiction
103159,british-literature
103159,literature
103159,romance
103159,historical
103159,novels
103159,classic-literature
103159,nobel-prize
101299,fiction
101299,historical-fiction
101299,classics
101299,german-literature
101299,romance
101299,holocaust
101299,historical
101299,germany
101299,war
101299,world-war-ii
100933,fiction
100933,science-fiction
100933,fantasy
100933,christian
100933,classics
100933,christian-fiction
100933,science-fiction-fantasy
100933,christianity
100933,religion
100933,literature
100915,fantasy
100915,classics
100915,fiction
100915,young-adult
100915,childrens
100915,middle-grade
100915,adventure
100915,christian
100915,magic
100915,christian-fiction
99664,classics
99664,fiction
99664,historical-fiction
99664,romance
99664,china
99664,literature
99664,british-literature
99664,historical
99664,asia
99664,audiobook
99208,fiction
99208,nature
99208,environment
99208,classics
99208,humor
99208,politics
99208,novels
99208,adventure
99208,literature
99208,ecology
99107,classics
99107,childrens
99107,fiction
99107,fantasy
99107,animals
99107,middle-grade
99107,audiobook
99107,picture-books
99107,young-adult
99107,juvenile
98573,picture-books
98573,childrens
98573,fiction
98573,classics
98573,fantasy
98573,art
98573,kids
98573,adventure
98573,juvenile
98573,young-adult
97333,fiction
97333,classics
97333,ireland
97333,irish-literature
97333,novels
97333,humor
97333,literature
97333,fantasy
97333,20th-century
97333,literary-fiction
96123,history
96123,non-fiction
96123,politics
96123,journalism
96123,american-history
96123,true-crime
96123,classics
96123,historical
96123,presidents
96123,biography
95819,poetry
95819,classics
95819,fiction
95819,literature
95819,american
95819,20th-century
95819,anthologies
95819,classic-literature
95819,unfinished
95819,school
93575,mystery
93575,fiction
93575,classics
93575,crime
93575,romance
93575,mystery-thriller
93575,british-literature
93575,detective
93575,historical-fiction
93575,audiobook
93405,fiction
93405,classics
93405,german-literature
93405,poetry
93405,literature
93405,philosophy
93405,novels
93405,20th-century
93405,germany
93405,literary-fiction
92780,fiction
92780,classics
92780,humor
92780,historical-fiction
92780,british-literature
92780,comedy
92780,20th-century
92780,literature
92780,novels
92780,historical
92517,plays
92517,classics
92517,fiction
92517,drama
92517,theatre
92517,school
92517,literature
92517,read-for-school
92517,high-school
92517,american
92508,fiction
92508,classics
92508,historical-fiction
92508,literature
92508,novels
92508,american
92508,literary-fiction
92508,20th-century
92508,religion
92508,historical
92307,philosophy
